"HERS","Species"
0.347326574692702,"PPOR"
0.848035982769801,"AAGA"
0.252810071566889,"MCAV"
0.409366958514141,"OFAV"
0.242891813077585,"OFRA"
0.765288603596882,"PAST"
0.306146325131902,"PPOR"
0.579888342147446,"AAGA"
0.401507533006107,"MCAV"
0.400116050546879,"OFAV"
0.351309790974191,"OFRA"
0.920334734852652,"PAST"
0.547463928201251,"PPOR"
0.62113335953535,"AAGA"
0.309991706741091,"MCAV"
0.400261421381928,"OFAV"
0.157396644438308,"OFRA"
0.753749315097572,"PAST"
0.692118090102106,"PPOR"
0.552935832320665,"AAGA"
0.277256569930903,"MCAV"
0.554176271894029,"OFAV"
0.236847591995569,"OFRA"
0.690836111367907,"PAST"
0.402595076875414,"PPOR"
0.644137781167923,"AAGA"
0.29506157622605,"MCAV"
0.347037153433338,"OFAV"
0.301929254455368,"OFRA"
0.728164375336619,"PAST"
0.0602414053375621,"PPOR"
0.779466604160462,"AAGA"
0.253614060576072,"MCAV"
0.370468785300779,"OFAV"
0.122091392940931,"OFRA"
0.677883798225568,"PAST"
0.376074983964671,"PPOR"
0.719198019187763,"AAGA"
0.119267448114227,"MCAV"
0.59478499086415,"OFAV"
0.250249213505797,"OFRA"
0.795035115484493,"PAST"
0.657287505340764,"PPOR"
0.462401486924689,"AAGA"
0.34416206709096,"MCAV"
0.315971725092881,"OFAV"
0.290230629697975,"OFRA"
0.742538752907122,"PAST"
0.271903186018559,"PPOR"
0.364238040157288,"AAGA"
0.312420839413685,"MCAV"
0.364599511577,"OFAV"
0.160095565503034,"OFRA"
0.672056414054758,"PAST"
0.392101800905295,"PPOR"
0.799553784055352,"AAGA"
0.345404338617524,"MCAV"
0.407123129675685,"OFAV"
0.236498248863595,"OFRA"
0.685741763101196,"PAST"
0.848755328912972,"PPOR"
0.836036163607539,"AAGA"
0.415870945132761,"MCAV"
0.381039660171604,"OFAV"
0.195562416174728,"OFRA"
0.810119387243225,"PAST"
0.334890426012717,"PPOR"
0.820296942690742,"AAGA"
0.290824800669575,"MCAV"
0.388244698838466,"OFAV"
0.288152312574169,"OFRA"
0.76150607445351,"PAST"
0.588757744302876,"PPOR"
0.372630533448383,"AAGA"
0.353689762116633,"MCAV"
0.449926035610825,"OFAV"
0.24152739958942,"OFRA"
0.782316780651764,"PAST"
0.644479424727887,"PPOR"
0.484837750054706,"AAGA"
0.290863900771136,"MCAV"
0.43491990555757,"OFAV"
0.308254304966707,"OFRA"
0.729126182003964,"PAST"
0.475101222883023,"PPOR"
0.778444486967619,"AAGA"
0.303856449022712,"MCAV"
0.733651566679061,"OFAV"
0.247272653879455,"OFRA"
0.939952701198423,"PAST"
0.468478016253923,"PPOR"
0.858489152299481,"AAGA"
0.279352721114082,"MCAV"
0.407106209950836,"OFAV"
0.211550119731375,"OFRA"
0.775465986279801,"PAST"
0.601260611697261,"PPOR"
0.639121758048562,"AAGA"
0.237213425607467,"MCAV"
0.330646404512815,"OFAV"
0.313318758322704,"OFRA"
0.717909561296034,"PAST"
0.512950169144252,"PPOR"
0.509280570361725,"AAGA"
0.428502425151076,"MCAV"
0.332541807372846,"OFAV"
0.345936738562018,"OFRA"
0.946032955585447,"PAST"
0.390417595511949,"PPOR"
0.710591586789266,"AAGA"
0.372240547494543,"MCAV"
0.415794695506185,"OFAV"
0.417386498993729,"OFRA"
0.692638845683815,"PAST"
0.419007491907645,"PPOR"
0.762158105376879,"AAGA"
0.252303851278952,"MCAV"
0.493911276952449,"OFAV"
0.0465311305076152,"OFRA"
0.85006315074672,"PAST"
0.615928654575784,"PPOR"
0.665922155076543,"AAGA"
0.326407934338334,"MCAV"
0.342131354746237,"OFAV"
0.209737849928368,"OFRA"
0.672310015260044,"PAST"
0.491855685233315,"PPOR"
0.708674047809261,"AAGA"
0.250454905032473,"MCAV"
0.494549928157703,"OFAV"
0.255704932919726,"OFRA"
0.726867321961218,"PAST"
0.313255720729578,"PPOR"
0.411747340890188,"AAGA"
0.342229694684644,"MCAV"
0.412128368942867,"OFAV"
0.335054361900153,"OFRA"
0.820647663377202,"PAST"
0.436655302483587,"PPOR"
0.394791518389055,"AAGA"
0.281177695053783,"MCAV"
0.547363360569958,"OFAV"
0.161144484259131,"OFRA"
0.826870603927812,"PAST"
0.588761350160375,"PPOR"
0.614734877779758,"AAGA"
0.371813601561338,"MCAV"
0.371290763320384,"OFAV"
0.256670622802014,"OFRA"
0.839962042856245,"PAST"
0.639226871361303,"PPOR"
0.466512529518576,"AAGA"
0.363370693456865,"MCAV"
0.393643450803701,"OFAV"
0.299433603715725,"OFRA"
0.769991982680376,"PAST"
0.460733853367173,"PPOR"
0.90382728460186,"AAGA"
0.312172736396422,"MCAV"
0.533030546179653,"OFAV"
0.261334743860816,"OFRA"
0.800239059934652,"PAST"
0.587550593171239,"PPOR"
0.664194389530918,"AAGA"
0.207013216084722,"MCAV"
0.417283410282681,"OFAV"
0.333099553479335,"OFRA"
0.815128945478357,"PAST"
0.432606652455509,"PPOR"
0.321546796851573,"AAGA"
0.345080976563729,"MCAV"
0.416907107667417,"OFAV"
0.296242748783989,"OFRA"
0.853385397195512,"PAST"
0.569716792542774,"PPOR"
0.743063425096012,"AAGA"
0.29001866399498,"MCAV"
0.313531814937926,"OFAV"
0.257318178779635,"OFRA"
0.847500650235907,"PAST"
0.541022506344305,"PPOR"
0.82465792819106,"AAGA"
0.242937932950001,"MCAV"
0.336061086361941,"OFAV"
0.273307884296463,"OFRA"
0.84836857245342,"PAST"
0.516801162813205,"PPOR"
0.579092887195279,"AAGA"
0.300130281364026,"MCAV"
0.409074782158371,"OFAV"
0.306676918529463,"OFRA"
0.742701513877242,"PAST"
0.31782670056467,"PPOR"
0.547101662642561,"AAGA"
0.303703395609544,"MCAV"
0.403435378767226,"OFAV"
0.234132993830534,"OFRA"
0.873079999437942,"PAST"
0.651851106398458,"PPOR"
0.618651436056538,"AAGA"
0.219389622011052,"MCAV"
0.343474987184575,"OFAV"
0.336791851221301,"OFRA"
0.573296663834746,"PAST"
0.720302012168118,"PPOR"
0.759775184846202,"AAGA"
0.277328061845661,"MCAV"
0.352851436883233,"OFAV"
0.237493335757897,"OFRA"
0.736185043607218,"PAST"
0.680172230989847,"PPOR"
0.52883796128593,"AAGA"
0.198541542953903,"MCAV"
0.346771085668698,"OFAV"
0.304407157848046,"OFRA"
0.619383412536264,"PAST"
0.434145970316804,"PPOR"
0.485154560357336,"AAGA"
0.256766042664136,"MCAV"
0.471422934565374,"OFAV"
0.306961312107127,"OFRA"
0.831569922703071,"PAST"
0.351616235815211,"PPOR"
0.538456456885072,"AAGA"
0.188789591970798,"MCAV"
0.514149982873977,"OFAV"
0.491818820192923,"OFRA"
0.775172678261376,"PAST"
0.429308701133233,"PPOR"
0.558181763887662,"AAGA"
0.348871126410071,"MCAV"
0.397431130884048,"OFAV"
0.215077367373462,"OFRA"
0.753221733790915,"PAST"
0.313052275262802,"PPOR"
0.683266061689974,"AAGA"
0.446312208095275,"MCAV"
0.451031001081501,"OFAV"
0.118849094205421,"OFRA"
0.866309926549082,"PAST"
0.51369803834773,"PPOR"
0.525188824171851,"AAGA"
0.448661104544355,"MCAV"
0.341703541478174,"OFAV"
0.376322660186835,"OFRA"
0.811726710633206,"PAST"
0.605965158244748,"PPOR"
0.642727803915938,"AAGA"
0.330685296283888,"MCAV"
0.408460225315271,"OFAV"
0.425572091826871,"OFRA"
0.677007127907851,"PAST"
0.586498168333091,"PPOR"
0.469293269351182,"AAGA"
0.334443138568251,"MCAV"
0.254145950577868,"OFAV"
0.216682078610562,"OFRA"
0.791964732097607,"PAST"
0.598854364580975,"PPOR"
0.772183532302081,"AAGA"
0.368969293251957,"MCAV"
0.371634199324304,"OFAV"
0.323801604063803,"OFRA"
0.772368720132239,"PAST"
0.580707393059225,"PPOR"
0.635701620557491,"AAGA"
0.16791864274822,"MCAV"
0.400660169458553,"OFAV"
0.202082995719458,"OFRA"
0.697925360534537,"PAST"
0.408325653135745,"PPOR"
0.60834963512678,"AAGA"
0.365556528512816,"MCAV"
0.380917774631543,"OFAV"
0.366081314467112,"OFRA"
0.829632670111067,"PAST"
0.471193997538588,"PPOR"
0.693906243276762,"AAGA"
0.381214702234362,"MCAV"
0.403000145118062,"OFAV"
0.282450395912483,"OFRA"
0.639962375389042,"PAST"
0.506440545462301,"PPOR"
0.568685302678034,"AAGA"
0.417967241652671,"MCAV"
0.506324719890686,"OFAV"
0.252792608284136,"OFRA"
0.787489135220183,"PAST"
0.743145495106167,"PPOR"
0.411776802798347,"AAGA"
0.365706477005161,"MCAV"
0.384277737040506,"OFAV"
0.17449249359996,"OFRA"
0.84186106268026,"PAST"
0.617693619786545,"PPOR"
0.57752866255321,"AAGA"
0.285103806507915,"MCAV"
0.392042442579527,"OFAV"
0.360908449669592,"OFRA"
0.782716175801292,"PAST"
0.503725711515563,"PPOR"
0.777252059118987,"AAGA"
0.371378148468636,"MCAV"
0.498928108195083,"OFAV"
0.267267086024499,"OFRA"
0.928628098382995,"PAST"
0.577220499829057,"PPOR"
0.601037271196644,"AAGA"
0.349192091872388,"MCAV"
0.454803845522695,"OFAV"
0.11292265371623,"OFRA"
0.740403073841279,"PAST"
0.712250701262802,"PPOR"
0.51879560398387,"AAGA"
0.375129541539181,"MCAV"
0.465648647385509,"OFAV"
0.256919047432097,"OFRA"
0.800614344074049,"PAST"
0.739468899866008,"PPOR"
0.817469791253078,"AAGA"
0.284640782229254,"MCAV"
0.488943754670475,"OFAV"
0.233862129217967,"OFRA"
0.803179365448136,"PAST"
0.55382036491166,"PPOR"
0.752814691855101,"AAGA"
0.188476731585497,"MCAV"
0.298271522127363,"OFAV"
0.293287590806564,"OFRA"
0.771586686187876,"PAST"
0.302966129390883,"PPOR"
0.800376805763644,"AAGA"
0.272753415209028,"MCAV"
0.456082000524939,"OFAV"
0.2642907880854,"OFRA"
0.92043891806702,"PAST"
0.54901816405221,"PPOR"
0.712918049248384,"AAGA"
0.377464786301268,"MCAV"
0.475660834026292,"OFAV"
0.254969668544013,"OFRA"
0.732255478326056,"PAST"
0.328032135655928,"PPOR"
0.566136383713999,"AAGA"
0.227592904598887,"MCAV"
0.379807293311724,"OFAV"
0.272345271457291,"OFRA"
0.854037189459163,"PAST"
0.7476456936819,"PPOR"
0.510443708983968,"AAGA"
0.233367880057731,"MCAV"
0.352853136111282,"OFAV"
0.193875733781645,"OFRA"
0.775486342275518,"PAST"
0.70469095148434,"PPOR"
0.785685329386357,"AAGA"
0.385688102664976,"MCAV"
0.332032637632341,"OFAV"
0.189803807265304,"OFRA"
0.884235404819516,"PAST"
0.404245410525539,"PPOR"
0.841157285044267,"AAGA"
0.305309808002759,"MCAV"
0.438245489506124,"OFAV"
0.133455460541273,"OFRA"
0.836934688325361,"PAST"
0.720098929542738,"PPOR"
0.705927111361255,"AAGA"
0.269571425357316,"MCAV"
0.33303171266731,"OFAV"
0.270208855680327,"OFRA"
0.740521000779589,"PAST"
0.704042542701137,"PPOR"
0.755147080873439,"AAGA"
0.306022654337156,"MCAV"
0.463375643182848,"OFAV"
0.33539966640996,"OFRA"
0.86934183247475,"PAST"
0.760889114925102,"PPOR"
0.529120996132062,"AAGA"
0.310728645017697,"MCAV"
0.352678924648458,"OFAV"
0.152435966971841,"OFRA"
0.874307798660958,"PAST"
0.561814137630528,"PPOR"
0.835748311308545,"AAGA"
0.364360218503162,"MCAV"
0.528004918660359,"OFAV"
0.312033406298412,"OFRA"
0.818313115941825,"PAST"
0.620597606941798,"PPOR"
0.679611638312185,"AAGA"
0.386270463461622,"MCAV"
0.349490719389519,"OFAV"
0.346993596792285,"OFRA"
0.856725639193873,"PAST"
0.765472860067707,"PPOR"
0.43948286500491,"AAGA"
0.223612750448171,"MCAV"
0.348955362982834,"OFAV"
0.216029643300054,"OFRA"
0.632972421025042,"PAST"
0.275422446893715,"PPOR"
0.518884188134181,"AAGA"
0.232270838903129,"MCAV"
0.316172757585611,"OFAV"
0.348711880527679,"OFRA"
0.876826061373646,"PAST"
0.722770105895737,"PPOR"
0.342067838110533,"AAGA"
0.208566586835603,"MCAV"
0.377012975290731,"OFAV"
0.0858074145653898,"OFRA"
0.807430206450187,"PAST"
0.620766698131392,"PPOR"
0.576489532333825,"AAGA"
0.154977534959211,"MCAV"
0.489805291762668,"OFAV"
0.149075809374578,"OFRA"
0.626235166945887,"PAST"
0.274030782029169,"PPOR"
0.724931844662451,"AAGA"
0.381324954347676,"MCAV"
0.333675288110487,"OFAV"
0.330856702850816,"OFRA"
0.812699908793634,"PAST"
0.852279740671263,"PPOR"
0.902653208983322,"AAGA"
0.289103091960703,"MCAV"
0.299385773924328,"OFAV"
0.211774836295528,"OFRA"
0.872101019617228,"PAST"
0.717046946993882,"PPOR"
0.619084316923677,"AAGA"
0.278350530018752,"MCAV"
0.379050920836112,"OFAV"
0.270365361011085,"OFRA"
0.679756052859263,"PAST"
0.567068689827877,"PPOR"
0.701151764890693,"AAGA"
0.370665251226335,"MCAV"
0.436696710314053,"OFAV"
0.365447204849833,"OFRA"
0.640530447308397,"PAST"
0.552441538911793,"PPOR"
0.582454740921747,"AAGA"
0.132603205553234,"MCAV"
0.35490856795168,"OFAV"
0.440191449513741,"OFRA"
0.72938957951199,"PAST"
0.258854814256611,"PPOR"
0.569809419648843,"AAGA"
0.270181951627662,"MCAV"
0.409248667167892,"OFAV"
0.390954444022888,"OFRA"
0.876422650451335,"PAST"
0.37324286114828,"PPOR"
0.509651677742885,"AAGA"
0.337663962593597,"MCAV"
0.51591664595511,"OFAV"
0.269240181933793,"OFRA"
0.960705673625179,"PAST"
0.636832682234605,"PPOR"
0.857540680227223,"AAGA"
0.379182127727759,"MCAV"
0.407480644138681,"OFAV"
0.306683146690797,"OFRA"
0.881044015143648,"PAST"
0.292032840174458,"PPOR"
0.625737111239274,"AAGA"
0.308945452337109,"MCAV"
0.445535606488938,"OFAV"
0.262443485988611,"OFRA"
0.832766357744,"PAST"
0.437336813600208,"PPOR"
0.790461634841507,"AAGA"
0.253264347893555,"MCAV"
0.360326314541209,"OFAV"
0.336227210355506,"OFRA"
0.589561939845893,"PAST"
0.318823806217843,"PPOR"
0.547023086900702,"AAGA"
0.265190582525724,"MCAV"
0.326960093186378,"OFAV"
0.113079535401253,"OFRA"
0.759704491747763,"PAST"
0.522175428072231,"PPOR"
0.632834545686693,"AAGA"
0.344821559778074,"MCAV"
0.413563824987546,"OFAV"
0.336372719707608,"OFRA"
0.765685068211201,"PAST"
0.683126600804413,"PPOR"
0.42270949928846,"AAGA"
0.271891003008264,"MCAV"
0.364805150930423,"OFAV"
0.310482706651903,"OFRA"
0.581638911275357,"PAST"
0.62390040906789,"PPOR"
0.568832609010632,"AAGA"
0.241515963979659,"MCAV"
0.302697130588423,"OFAV"
0.200477695714953,"OFRA"
0.724964044339417,"PAST"
0.412961885592582,"PPOR"
0.479020722911316,"AAGA"
0.39139907661648,"MCAV"
0.324931870692348,"OFAV"
0.367058317560765,"OFRA"
0.57532589391079,"PAST"
0.480610980431592,"PPOR"
0.606637993876122,"AAGA"
0.335570413760697,"MCAV"
0.417551256702057,"OFAV"
0.33269091074697,"OFRA"
0.852222170653702,"PAST"
0.306852991348355,"PPOR"
0.505969396674076,"AAGA"
0.310922316317891,"MCAV"
0.382289724897898,"OFAV"
0.353535440486363,"OFRA"
0.81341028843617,"PAST"
0.786063044902242,"PPOR"
0.61562132696709,"AAGA"
0.28872598159682,"MCAV"
0.276175457019304,"OFAV"
0.239588841118555,"OFRA"
0.797064660947723,"PAST"
0.509368107817414,"PPOR"
0.178672988928952,"AAGA"
0.130584284235002,"MCAV"
0.547083312205493,"OFAV"
0.273470945405493,"OFRA"
0.874548231935502,"PAST"
0.471346762070569,"PPOR"
0.482163867665716,"AAGA"
0.192558184283113,"MCAV"
0.343251907688233,"OFAV"
0.257888933542122,"OFRA"
0.719401544941385,"PAST"
0.678903281006818,"PPOR"
0.686632968707195,"AAGA"
0.224608073450241,"MCAV"
0.463477641094291,"OFAV"
0.227634927493397,"OFRA"
0.720261807180435,"PAST"
0.730368042932807,"PPOR"
0.444546053278052,"AAGA"
0.287038704943842,"MCAV"
0.370808859073286,"OFAV"
0.430187689383452,"OFRA"
0.830856547912543,"PAST"
0.632712601203091,"PPOR"
0.773284693843789,"AAGA"
0.292453274569128,"MCAV"
0.416023607176084,"OFAV"
0.228037053643719,"OFRA"
0.845770818109582,"PAST"
0.352364636748115,"PPOR"
0.818503158181499,"AAGA"
0.234414007803923,"MCAV"
0.335674223517328,"OFAV"
0.452072081777003,"OFRA"
0.599152031259587,"PAST"
0.796704606151348,"PPOR"
0.831077439798905,"AAGA"
0.23179632076057,"MCAV"
0.421352569021449,"OFAV"
0.339761907218613,"OFRA"
0.642742946467824,"PAST"
0.382557036817138,"PPOR"
0.545774995456105,"AAGA"
0.264204432086437,"MCAV"
0.574898445295526,"OFAV"
0.293113953277594,"OFRA"
0.694545245383457,"PAST"
0.375856676353313,"PPOR"
0.777118963767966,"AAGA"
0.518882658573277,"MCAV"
0.400545219755974,"OFAV"
0.39258326999445,"OFRA"
0.68683120166377,"PAST"
0.391628048995672,"PPOR"
0.778516544810931,"AAGA"
0.314405238141158,"MCAV"
0.302075176981334,"OFAV"
0.229814343364819,"OFRA"
0.811220529881217,"PAST"
0.516283503269803,"PPOR"
0.457167728420441,"AAGA"
0.275524851523246,"MCAV"
0.443377800665605,"OFAV"
0.233518669866968,"OFRA"
0.823396777796369,"PAST"
0.536898473110494,"PPOR"
0.416096742004119,"AAGA"
0.275968246764328,"MCAV"
0.413515448631169,"OFAV"
0.288429660935879,"OFRA"
0.521948289356082,"PAST"
0.238745298843291,"PPOR"
0.641386665001661,"AAGA"
0.185153169574725,"MCAV"
0.397775183797341,"OFAV"
0.301028925156194,"OFRA"
0.854922453922554,"PAST"
0.492292637697689,"PPOR"
0.916942381650238,"AAGA"
0.283973300547219,"MCAV"
0.415573155166544,"OFAV"
0.296795195912059,"OFRA"
0.805153812325723,"PAST"
0.62378616526999,"PPOR"
0.7172421057343,"AAGA"
0.343367151280154,"MCAV"
0.548397579816957,"OFAV"
0.230937453283681,"OFRA"
0.751990408918851,"PAST"
0.562179176428415,"PPOR"
0.753970946941001,"AAGA"
0.252915056248644,"MCAV"
0.445677109791767,"OFAV"
0.164122769889721,"OFRA"
0.743354681162062,"PAST"
0.763541945814685,"PPOR"
0.62976221479508,"AAGA"
0.349560133791091,"MCAV"
0.388877877358961,"OFAV"
0.236200972154238,"OFRA"
0.779395487183893,"PAST"
0.338669716539227,"PPOR"
0.669705301965811,"AAGA"
0.303039510235279,"MCAV"
0.335854505640094,"OFAV"
0.476835514030033,"OFRA"
0.862908241476024,"PAST"
0.564176023051084,"PPOR"
0.553864688216181,"AAGA"
0.248267999399856,"MCAV"
0.523751527154189,"OFAV"
0.148520763042122,"OFRA"
0.69925696290874,"PAST"
0.470898647804818,"PPOR"
0.618478716700274,"AAGA"
0.41751884678323,"MCAV"
0.467369789527338,"OFAV"
0.279471084654774,"OFRA"
0.788349230177281,"PAST"
0.688307933972595,"PPOR"
0.485304129268063,"AAGA"
0.354679587697643,"MCAV"
0.638981372508134,"OFAV"
0.302499156536004,"OFRA"
0.76621752608066,"PAST"
0.477180210751045,"PPOR"
0.624136175647605,"AAGA"
0.257484496472017,"MCAV"
0.386275308413241,"OFAV"
0.318799906954715,"OFRA"
0.703589390698266,"PAST"
0.69207628597114,"PPOR"
0.348258912890731,"AAGA"
0.0499501781486385,"MCAV"
0.374010263632376,"OFAV"
0.337518611612715,"OFRA"
0.896808117558409,"PAST"
0.802004225290869,"PPOR"
0.666885329404769,"AAGA"
0.283758908488548,"MCAV"
0.506050207796325,"OFAV"
0.172369385332233,"OFRA"
0.738731581970966,"PAST"
0.763865037962892,"PPOR"
0.888902901807319,"AAGA"
0.377761978768558,"MCAV"
0.335084771114423,"OFAV"
0.149854511487232,"OFRA"
0.811439419262619,"PAST"
0.869282375637588,"PPOR"
0.706628721517005,"AAGA"
0.268117773058786,"MCAV"
0.56601464245899,"OFAV"
0.238930269996024,"OFRA"
0.941867588611091,"PAST"
0.437200478819927,"PPOR"
0.785622647458075,"AAGA"
0.33400283637796,"MCAV"
0.396170298672637,"OFAV"
0.0671164288773211,"OFRA"
0.76426714827128,"PAST"
0.461729098410488,"PPOR"
0.730195208872457,"AAGA"
0.250612943452295,"MCAV"
0.349101081933782,"OFAV"
0.367600814160902,"OFRA"
0.576057772994803,"PAST"
0.529529198087588,"PPOR"
0.795897322457549,"AAGA"
0.284984457556113,"MCAV"
0.367846706654518,"OFAV"
0.292326957993015,"OFRA"
0.876606454867324,"PAST"
0.37062050267964,"PPOR"
0.445462754918863,"AAGA"
0.4232525326668,"MCAV"
0.341354663044535,"OFAV"
0.386970060607604,"OFRA"
0.831019898141084,"PAST"
0.532566293961728,"PPOR"
0.691412011957056,"AAGA"
0.332699543784837,"MCAV"
0.591520467750729,"OFAV"
0.284137019320827,"OFRA"
0.679743516924053,"PAST"
0.299862048925266,"PPOR"
0.541670759178011,"AAGA"
0.275011307752631,"MCAV"
0.378623523227911,"OFAV"
0.161604359670001,"OFRA"
0.787360092718952,"PAST"
0.296549421556959,"PPOR"
0.306712509284139,"AAGA"
0.320438308169418,"MCAV"
0.464557348043099,"OFAV"
0.177190601381882,"OFRA"
0.80617966123584,"PAST"
