datetime,date,time,depth,LightRaw,DO_mg.L,Temp_C,daylight
2021-08-09T23:20:00Z,2021-08-09,19:20:00,deep,0,NA,NA,NA
2021-08-09T23:30:00Z,2021-08-09,19:30:00,deep,0,NA,NA,NA
2021-08-09T23:40:00Z,2021-08-09,19:40:00,deep,0,NA,NA,NA
2021-08-09T23:50:00Z,2021-08-09,19:50:00,deep,0,NA,NA,NA
2021-08-10T00:00:00Z,2021-08-09,20:00:00,deep,0,NA,NA,NA
2021-08-10T00:10:00Z,2021-08-09,20:10:00,deep,0,NA,NA,NA
2021-08-10T00:20:00Z,2021-08-09,20:20:00,deep,0,NA,NA,NA
2021-08-10T00:30:00Z,2021-08-09,20:30:00,deep,0,NA,NA,NA
2021-08-10T00:40:00Z,2021-08-09,20:40:00,deep,0,NA,NA,NA
2021-08-10T00:50:00Z,2021-08-09,20:50:00,deep,0,NA,NA,NA
2021-08-10T01:00:00Z,2021-08-09,21:00:00,deep,0,NA,NA,NA
2021-08-10T01:10:00Z,2021-08-09,21:10:00,deep,0,NA,NA,NA
2021-08-10T01:20:00Z,2021-08-09,21:20:00,deep,0,NA,NA,NA
2021-08-10T01:30:00Z,2021-08-09,21:30:00,deep,0,NA,NA,NA
2021-08-10T01:40:00Z,2021-08-09,21:40:00,deep,0,NA,NA,NA
2021-08-10T01:50:00Z,2021-08-09,21:50:00,deep,0,NA,NA,NA
2021-08-10T02:00:00Z,2021-08-09,22:00:00,deep,0,NA,NA,NA
2021-08-10T02:10:00Z,2021-08-09,22:10:00,deep,0,NA,NA,NA
2021-08-10T02:20:00Z,2021-08-09,22:20:00,deep,0,NA,NA,NA
2021-08-10T02:30:00Z,2021-08-09,22:30:00,deep,0,NA,NA,NA
2021-08-10T02:40:00Z,2021-08-09,22:40:00,deep,0,NA,NA,NA
2021-08-10T02:50:00Z,2021-08-09,22:50:00,deep,0,NA,NA,NA
2021-08-10T03:00:00Z,2021-08-09,23:00:00,deep,0,NA,NA,NA
2021-08-10T03:10:00Z,2021-08-09,23:10:00,deep,0,NA,NA,NA
2021-08-10T03:20:00Z,2021-08-09,23:20:00,deep,0,NA,NA,NA
2021-08-10T03:30:00Z,2021-08-09,23:30:00,deep,0,NA,NA,NA
2021-08-10T03:40:00Z,2021-08-09,23:40:00,deep,0,NA,NA,NA
2021-08-10T03:50:00Z,2021-08-09,23:50:00,deep,0,NA,NA,NA
2021-08-10T04:00:00Z,2021-08-09,24:00:00,deep,0,NA,NA,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.57,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.55,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.59,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.61,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.63,29.72,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.64,29.7,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.61,29.7,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.7,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.57,29.7,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.62,29.7,NA
2021-08-09T00:00:00Z,2021-08-09,NA,shallow,NA,6.58,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.58,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.61,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.62,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.54,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.57,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.49,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.57,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.62,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.5,29.7,NA
2021-08-09T01:00:00Z,2021-08-09,NA,shallow,NA,6.54,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.47,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.53,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.46,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.41,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.49,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.53,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.53,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.46,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.46,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.45,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.46,29.7,NA
2021-08-09T02:00:00Z,2021-08-09,NA,shallow,NA,6.45,29.7,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.46,29.7,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.55,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.51,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.47,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.48,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.53,29.7,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.55,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.47,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.49,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.55,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.54,29.68,NA
2021-08-09T03:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.58,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.58,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.63,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.55,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.59,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.6,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.57,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.49,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.56,29.68,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.6,29.66,NA
2021-08-09T04:00:00Z,2021-08-09,NA,shallow,NA,6.59,29.66,NA
2021-08-09T04:10:00Z,2021-08-09,00:10:00,shallow,0,NA,NA,NA
2021-08-09T04:20:00Z,2021-08-09,00:20:00,shallow,0,NA,NA,NA
2021-08-09T04:30:00Z,2021-08-09,00:30:00,shallow,0,NA,NA,NA
2021-08-09T04:40:00Z,2021-08-09,00:40:00,shallow,0,NA,NA,NA
2021-08-09T04:50:00Z,2021-08-09,00:50:00,shallow,0,NA,NA,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.5,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.51,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.54,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.59,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.59,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.63,29.62,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.64,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.53,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.53,29.64,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.65,29.66,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.63,29.66,NA
2021-08-09T05:00:00Z,2021-08-09,01:00:00,shallow,0,6.58,29.64,NA
2021-08-09T05:10:00Z,2021-08-09,01:10:00,shallow,0,NA,NA,NA
2021-08-09T05:20:00Z,2021-08-09,01:20:00,shallow,0,NA,NA,NA
2021-08-09T05:30:00Z,2021-08-09,01:30:00,shallow,0,NA,NA,NA
2021-08-09T05:40:00Z,2021-08-09,01:40:00,shallow,0,NA,NA,NA
2021-08-09T05:50:00Z,2021-08-09,01:50:00,shallow,0,NA,NA,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.5,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.64,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.56,29.64,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.58,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.58,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.56,29.64,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.54,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.53,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.53,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.51,29.64,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.54,29.62,NA
2021-08-09T06:00:00Z,2021-08-09,02:00:00,shallow,0,6.54,29.64,NA
2021-08-09T06:10:00Z,2021-08-09,02:10:00,shallow,0,NA,NA,NA
2021-08-09T06:20:00Z,2021-08-09,02:20:00,shallow,0,NA,NA,NA
2021-08-09T06:30:00Z,2021-08-09,02:30:00,shallow,0,NA,NA,NA
2021-08-09T06:40:00Z,2021-08-09,02:40:00,shallow,0,NA,NA,NA
2021-08-09T06:50:00Z,2021-08-09,02:50:00,shallow,0,NA,NA,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.87,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.72,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.74,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.71,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.85,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.68,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.64,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.89,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.64,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.83,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.79,29.62,NA
2021-08-09T07:00:00Z,2021-08-09,03:00:00,shallow,0,6.66,29.62,NA
2021-08-09T07:10:00Z,2021-08-09,03:10:00,shallow,0,NA,NA,NA
2021-08-09T07:20:00Z,2021-08-09,03:20:00,shallow,0,NA,NA,NA
2021-08-09T07:30:00Z,2021-08-09,03:30:00,shallow,0,NA,NA,NA
2021-08-09T07:40:00Z,2021-08-09,03:40:00,shallow,0,NA,NA,NA
2021-08-09T07:50:00Z,2021-08-09,03:50:00,shallow,0,NA,NA,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,6.98,29.62,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,6.93,29.62,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.01,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,6.96,29.62,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.17,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.03,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.16,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,6.99,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.16,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.06,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.08,29.64,NA
2021-08-09T08:00:00Z,2021-08-09,04:00:00,shallow,0,7.13,29.64,NA
2021-08-09T08:10:00Z,2021-08-09,04:10:00,shallow,0,NA,NA,NA
2021-08-09T08:20:00Z,2021-08-09,04:20:00,shallow,0,NA,NA,NA
2021-08-09T08:30:00Z,2021-08-09,04:30:00,shallow,0,NA,NA,NA
2021-08-09T08:40:00Z,2021-08-09,04:40:00,shallow,0,NA,NA,NA
2021-08-09T08:50:00Z,2021-08-09,04:50:00,shallow,0,NA,NA,NA
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.17,29.66,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.34,29.68,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.41,29.7,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.43,29.7,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.31,29.68,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.45,29.68,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.35,29.68,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.25,29.66,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.26,29.66,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.3,29.66,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.52,29.7,0
2021-08-09T09:00:00Z,2021-08-09,05:00:00,shallow,0,7.48,29.7,0
2021-08-09T09:10:00Z,2021-08-09,05:10:00,shallow,0,NA,NA,0
2021-08-09T09:20:00Z,2021-08-09,05:20:00,shallow,0,NA,NA,0
2021-08-09T09:30:00Z,2021-08-09,05:30:00,shallow,0,NA,NA,0
2021-08-09T09:40:00Z,2021-08-09,05:40:00,shallow,0,NA,NA,0
2021-08-09T09:50:00Z,2021-08-09,05:50:00,shallow,0,NA,NA,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.62,29.74,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.5,29.72,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.69,29.74,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.72,29.74,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.85,29.74,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.6,29.72,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.56,29.72,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.6,29.72,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.94,29.76,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.47,29.7,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.49,29.7,0
2021-08-09T10:00:00Z,2021-08-09,06:00:00,shallow,0,7.7,29.74,0
2021-08-09T10:10:00Z,2021-08-09,06:10:00,shallow,2,NA,NA,2
2021-08-09T10:20:00Z,2021-08-09,06:20:00,shallow,19,NA,NA,19
2021-08-09T10:30:00Z,2021-08-09,06:30:00,shallow,45,NA,NA,45
2021-08-09T10:40:00Z,2021-08-09,06:40:00,shallow,82,NA,NA,82
2021-08-09T10:50:00Z,2021-08-09,06:50:00,shallow,124,NA,NA,124
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.54,29.8,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.27,29.8,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.21,29.78,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.61,29.8,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.38,29.78,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8,29.78,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,7.87,29.76,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.54,29.8,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.23,29.78,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.12,29.78,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8,29.76,171
2021-08-09T11:00:00Z,2021-08-09,07:00:00,shallow,171,8.12,29.78,171
2021-08-09T11:10:00Z,2021-08-09,07:10:00,shallow,223,NA,NA,223
2021-08-09T11:20:00Z,2021-08-09,07:20:00,shallow,284,NA,NA,284
2021-08-09T11:30:00Z,2021-08-09,07:30:00,shallow,350,NA,NA,350
2021-08-09T11:40:00Z,2021-08-09,07:40:00,shallow,413,NA,NA,413
2021-08-09T11:50:00Z,2021-08-09,07:50:00,shallow,492,NA,NA,492
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.7,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.33,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.64,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.74,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.63,29.8,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,9.01,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.62,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.64,29.8,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.78,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.68,29.8,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.83,29.82,569
2021-08-09T12:00:00Z,2021-08-09,08:00:00,shallow,569,8.65,29.82,569
2021-08-09T12:10:00Z,2021-08-09,08:10:00,shallow,655,NA,NA,655
2021-08-09T12:20:00Z,2021-08-09,08:20:00,shallow,737,NA,NA,737
2021-08-09T12:30:00Z,2021-08-09,08:30:00,shallow,818,NA,NA,818
2021-08-09T12:40:00Z,2021-08-09,08:40:00,shallow,913,NA,NA,913
2021-08-09T12:50:00Z,2021-08-09,08:50:00,shallow,995,NA,NA,995
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.02,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.03,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.35,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.62,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.22,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,7.97,29.84,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.03,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.41,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,7.8,29.84,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,7.98,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.03,29.82,1056
2021-08-09T13:00:00Z,2021-08-09,09:00:00,shallow,1056,8.21,29.82,1056
2021-08-09T13:10:00Z,2021-08-09,09:10:00,shallow,1180,NA,NA,1180
2021-08-09T13:20:00Z,2021-08-09,09:20:00,shallow,1303,NA,NA,1303
2021-08-09T13:30:00Z,2021-08-09,09:30:00,shallow,1401,NA,NA,1401
2021-08-09T13:40:00Z,2021-08-09,09:40:00,shallow,1504,NA,NA,1504
2021-08-09T13:50:00Z,2021-08-09,09:50:00,shallow,1586,NA,NA,1586
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.87,29.82,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.78,29.8,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.82,29.82,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.77,29.82,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.76,29.8,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.84,29.82,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.95,29.84,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.73,29.8,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.92,29.84,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.86,29.84,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.68,29.8,1690
2021-08-09T14:00:00Z,2021-08-09,10:00:00,shallow,1690,7.83,29.82,1690
2021-08-09T14:10:00Z,2021-08-09,10:10:00,shallow,1701,NA,NA,1701
2021-08-09T14:20:00Z,2021-08-09,10:20:00,shallow,1836,NA,NA,1836
2021-08-09T14:30:00Z,2021-08-09,10:30:00,shallow,1964,NA,NA,1964
2021-08-09T14:40:00Z,2021-08-09,10:40:00,shallow,2031,NA,NA,2031
2021-08-09T14:50:00Z,2021-08-09,10:50:00,shallow,2085,NA,NA,2085
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.7,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.69,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.71,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.74,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.63,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.63,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.72,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.69,29.78,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.68,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.7,29.78,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.77,29.8,2203
2021-08-09T15:00:00Z,2021-08-09,11:00:00,shallow,2203,7.6,29.78,2203
2021-08-09T15:10:00Z,2021-08-09,11:10:00,shallow,2214,NA,NA,2214
2021-08-09T15:20:00Z,2021-08-09,11:20:00,shallow,2307,NA,NA,2307
2021-08-09T15:30:00Z,2021-08-09,11:30:00,shallow,2311,NA,NA,2311
2021-08-09T15:40:00Z,2021-08-09,11:40:00,shallow,2450,NA,NA,2450
2021-08-09T15:50:00Z,2021-08-09,11:50:00,shallow,2493,NA,NA,2493
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.44,29.76,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.59,29.76,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.54,29.76,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.5,29.76,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.64,29.78,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.63,29.78,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.25,29.74,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.66,29.78,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.56,29.78,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.58,29.76,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.63,29.78,2546
2021-08-09T16:00:00Z,2021-08-09,12:00:00,shallow,2546,7.28,29.74,2546
2021-08-09T16:10:00Z,2021-08-09,12:10:00,shallow,2582,NA,NA,2582
2021-08-09T16:20:00Z,2021-08-09,12:20:00,shallow,2617,NA,NA,2617
2021-08-09T16:30:00Z,2021-08-09,12:30:00,shallow,2621,NA,NA,2621
2021-08-09T16:40:00Z,2021-08-09,12:40:00,shallow,2627,NA,NA,2627
2021-08-09T16:50:00Z,2021-08-09,12:50:00,shallow,2642,NA,NA,2642
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.16,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.13,29.7,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.13,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.26,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.12,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.19,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.11,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.18,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.13,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.19,29.7,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.17,29.72,2634
2021-08-09T17:00:00Z,2021-08-09,13:00:00,shallow,2634,7.17,29.7,2634
2021-08-09T17:10:00Z,2021-08-09,13:10:00,shallow,2613,NA,NA,2613
2021-08-09T17:20:00Z,2021-08-09,13:20:00,shallow,2574,NA,NA,2574
2021-08-09T17:30:00Z,2021-08-09,13:30:00,shallow,2502,NA,NA,2502
2021-08-09T17:40:00Z,2021-08-09,13:40:00,shallow,2496,NA,NA,2496
2021-08-09T17:50:00Z,2021-08-09,13:50:00,shallow,2445,NA,NA,2445
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.82,29.68,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.82,29.68,2374
