"HERS","Species"
1.00000000000076,"PAST9"
0.512171985918277,"PAST13"
0.198006764032014,"PAST16"
0.266199949632795,"PPOR4"
0.160593268620241,"PPOR9"
5.21202376897933e-16,"PPOR16"
0.072784456521802,"AAGA9"
NA,"AAGA13"
0.193428543758536,"MCAV4"
Inf,"MCAV9"
0,"MCAV13"
0.256001644631741,"MCAV16"
0.00613743516525853,"OFAV4"
NA,"OFAV9"
0.272343192975719,"OFAV13"
0.171926615011532,"OFAV16"
0.212861765690886,"OFRA4"
0.177487830485789,"OFRA9"
NA,"OFRA13"
0.087699664474522,"OFRA16"
0.497710766040224,"PAST4"
NA,"PAST9"
0.260644864378704,"PAST13"
0.488118153504334,"PPOR4"
9.25535124088371e-16,"PPOR9"
0.000309294670961956,"PPOR13"
0.462408571661191,"PPOR16"
0.0982703165942769,"AAGA4"
0.223003144536414,"AAGA9"
0.84184145769049,"AAGA13"
0.157055791217219,"AAGA16"
0.000797907511393229,"MCAV4"
0.109538557638214,"MCAV9"
0.0344033463707264,"MCAV13"
0.30594334765376,"MCAV16"
0.0210421902999505,"OFAV4"
0.000926971435546875,"OFAV9"
0.164713109781617,"OFAV13"
0.18721365277736,"OFAV16"
0.499999999999994,"OFRA4"
0.0958854031399301,"OFRA9"
0.044172813641271,"OFRA13"
0.0252811195863501,"OFRA16"
0.390463680370833,"PAST4"
0.999956002058941,"PAST9"
0.353108637523712,"PAST13"
0.000133530920538118,"PAST16"
0.681685917516371,"PPOR4"
0.0500533436853984,"PPOR9"
0.500787297367897,"PPOR13"
0.265234347576215,"PPOR16"
0.149402104170629,"AAGA4"
0.0198943297198761,"AAGA9"
0.900279760626301,"AAGA13"
0.000618785439438951,"AAGA16"
0.00293127695719401,"MCAV4"
0.0930380060093259,"MCAV9"
NA,"MCAV13"
0.396138511855759,"MCAV16"
0.131783229315417,"OFAV4"
0.545394489726178,"OFAV9"
0.371868664021494,"OFAV16"
0.500000000000113,"OFRA4"
5.42889891412173e-18,"OFRA9"
0.0763241911811032,"OFRA16"
0.404394759671756,"PAST4"
0.00149375200271606,"PAST9"
0.366647739447555,"PAST13"
NA,"PAST16"
0.0129931033919218,"PPOR4"
2.63460194805876e-16,"PPOR9"
0.833760370494173,"PPOR16"
0.0817375592500451,"AAGA4"
0.0683047729210068,"AAGA9"
4.22697074349088e-17,"AAGA13"
0.115811997603636,"MCAV4"
0.34343612041352,"MCAV9"
1.72414953382728e-09,"MCAV13"
0.0160155317857052,"MCAV16"
0.285327964648379,"OFAV4"
0.161386049874506,"OFAV13"
0.142935879467513,"OFAV16"
0.350702906811239,"OFRA4"
0.00452948293103533,"OFRA9"
0.10277141515597,"OFRA13"
0.155044875612721,"OFRA16"
0.43722274865311,"PAST4"
0.912742836144906,"PAST9"
0.373127637255115,"PAST13"
0.217819469568458,"PAST16"
1.38717113456814e-17,"PPOR4"
1.19290122478093e-17,"PPOR9"
NA,"PPOR13"
0.576506819646273,"PPOR16"
0.00448841498951019,"AAGA9"
0.64665518463048,"AAGA13"
0.117939047734481,"AAGA16"
0.303188060853325,"MCAV4"
NA,"MCAV9"
5.07685396577445e-09,"MCAV13"
0.109764483836289,"MCAV16"
0.107412313375681,"OFAV4"
0.00104134529829025,"OFAV9"
0.465638897026874,"OFAV13"
